05-29-23_18-09-51-871 - Logging Started
18-10-14-624 - [Warning] 14.2422 milisecond delay detected in CheckHits: 1: 
18-10-14-661 - [Warning] 12.2702 milisecond delay detected in DeferedVoxelCheck: 1 - beamCount:0 : 
18-11-47-877 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1086/0.0829/0.2775 <Acq>0.0016/0.0010/0.8161 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0047 <PS>0.0048/0.0034/0.0115 <PI>0.0006/0.0003/0.0049 <PD>0.0005/0.0003/0.0077 <PA>0.0001/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0002 <NET1>0.0003/0.0002/0.0006> <DB>0.2691/0.2549/0.2832>
18-11-50-880 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1023/0.0838/0.2476 <Acq>0.0015/0.0009/0.4855 <SH>0.0002/0.0001/0.0004 <CH>0.0002/0.0001/0.0007 <PS>0.0047/0.0032/0.0100 <PI>0.0006/0.0004/0.0054 <PD>0.0005/0.0002/0.0011 <PA>0.0001/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0001 <NET1>0.0003/0.0002/0.0081> <DB>0.2458/0.2458/0.2458>
18-11-53-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1085/0.0841/0.3418 <Acq>0.0016/0.0011/0.6286 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0007 <PS>0.0050/0.0032/2.2556 <PI>0.0006/0.0004/0.0088 <PD>0.0005/0.0002/0.0050 <PA>0.0002/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.2090/0.2022/0.2157>
18-11-56-877 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1074/0.0832/0.3476 <Acq>0.0016/0.0009/0.7225 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0006 <PS>0.0050/0.0033/0.0180 <PI>0.0007/0.0004/0.0108 <PD>0.0005/0.0002/0.0012 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0001 <NET1>0.0003/0.0002/0.0007> <DB>0.1820/0.1601/0.2038>
18-11-59-877 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1093/0.0853/0.2569 <Acq>0.0016/0.0010/0.6090 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0053 <PS>0.0049/0.0031/0.0169 <PI>0.0006/0.0004/0.0014 <PD>0.0005/0.0003/0.0010 <PA>0.0001/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.2217/0.2043/0.2390>
18-12-02-876 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1115/0.0806/0.2402 <Acq>0.0016/0.0010/0.4557 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0068 <PS>0.0050/0.0032/0.0758 <PI>0.0007/0.0004/0.0112 <PD>0.0006/0.0003/0.0010 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.2265/0.2265/0.2265>
18-12-05-877 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1152/0.0840/0.3162 <Acq>0.0018/0.0011/1.0607 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0005 <PS>0.0055/0.0031/0.0155 <PI>0.0007/0.0004/0.0012 <PD>0.0006/0.0003/0.0011 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0141 <NET1>0.0003/0.0002/0.0009> <DB>0.3028/0.2991/0.3064>
18-12-08-877 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1083/0.0798/0.3650 <Acq>0.0016/0.0010/0.6910 <SH>0.0002/0.0001/0.0079 <CH>0.0002/0.0001/0.0006 <PS>0.0049/0.0033/0.0195 <PI>0.0006/0.0004/0.0022 <PD>0.0005/0.0002/0.0071 <PA>0.0002/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0002 <NET1>0.0003/0.0002/0.0006> <DB>0.2793/0.2672/0.2914>
18-12-12-291 - (CPU-T) --- <Steps>53 <S-Sim>0.9 <C-Sim>0.9 <AI>0.1086/0.0717/0.2447 <Acq>0.0015/0.0009/0.5460 <SH>0.0001/0.0001/0.0004 <CH>0.0002/0.0001/0.0005 <PS>0.0044/0.0028/0.0234 <PI>0.0006/0.0003/0.0012 <PD>0.0005/0.0002/0.0009 <PA>0.0001/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0001/0.0007> <DB>0.1569/0.1300/0.1838>
18-12-15-372 - (CPU-T) --- <Steps>58 <S-Sim>0.98 <C-Sim>0.98 <AI>0.1154/0.0786/0.3326 <Acq>0.0016/0.0011/0.7812 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0008 <PS>0.0047/0.0030/0.0161 <PI>0.0006/0.0004/0.0024 <PD>0.0006/0.0002/0.0051 <PA>0.0001/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0002 <NET1>0.0003/0.0001/0.0007> <DB>0.2492/0.2077/0.2906>
18-12-18-373 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1187/0.0812/12.3180 <Acq>0.0017/0.0010/0.7282 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0072 <PS>0.0052/0.0027/0.0188 <PI>0.0007/0.0004/0.0022 <PD>0.0005/0.0002/0.0010 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0058> <DB>0.3035/0.3035/0.3035>
18-12-21-372 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1173/0.0799/0.3130 <Acq>0.0017/0.0011/0.5886 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0006 <PS>0.0053/0.0033/0.0222 <PI>0.0007/0.0004/0.0013 <PD>0.0006/0.0003/0.0013 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0001/0.0008> <DB>0.3136/0.3015/0.3257>
18-12-24-374 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1137/0.0845/0.3380 <Acq>0.0017/0.0010/0.8147 <SH>0.0002/0.0001/0.0004 <CH>0.0003/0.0001/0.0006 <PS>0.0049/0.0032/0.0199 <PI>0.0006/0.0004/0.0016 <PD>0.0005/0.0002/0.0011 <PA>0.0002/0.0001/0.0080 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0009> <DB>0.2347/0.1639/0.3054>
18-12-27-374 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1211/0.0771/0.3238 <Acq>0.0018/0.0010/0.8306 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0075 <PS>0.0051/0.0032/0.0227 <PI>0.0007/0.0004/0.0018 <PD>0.0006/0.0002/0.0052 <PA>0.0002/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0007> <DB>0.2573/0.2378/0.2767>
18-12-30-765 - (CPU-T) --- <Steps>55 <S-Sim>0.92 <C-Sim>0.92 <AI>0.1086/0.0787/0.5788 <Acq>0.0015/0.0009/0.4999 <SH>0.0002/0.0001/0.0006 <CH>0.0003/0.0001/0.0006 <PS>0.0045/0.0031/0.0138 <PI>0.0006/0.0004/0.0021 <PD>0.0005/0.0003/0.0111 <PA>0.0001/0.0001/0.0004 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0002/0.0049> <DB>0.2239/0.2239/0.2239>
18-12-33-765 - (CPU-T) --- <Steps>59 <S-Sim>0.99 <C-Sim>0.99 <AI>0.1093/0.0725/0.5822 <Acq>0.0016/0.0009/0.5355 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0006 <PS>0.0046/0.0026/0.0302 <PI>0.0006/0.0004/0.0059 <PD>0.0005/0.0003/0.0012 <PA>0.0001/0.0001/0.0041 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0000/0.0002 <NET1>0.0003/0.0002/0.0742> <DB>0.1763/0.0067/0.3228>
18-12-36-766 - (CPU-T) --- <Steps>60 <S-Sim>1.01 <C-Sim>1.01 <AI>0.1112/0.0775/1.8202 <Acq>0.0016/0.0009/0.4073 <SH>0.0002/0.0001/0.0003 <CH>0.0003/0.0001/0.0006 <PS>0.0046/0.0029/0.0200 <PI>0.0006/0.0004/0.0013 <PD>0.0005/0.0002/0.0014 <PA>0.0001/0.0001/0.0003 <DR>0.0000/0.0000/0.0000 <AV>0.0001/0.0001/0.0002 <NET1>0.0003/0.0001/0.0143> <DB>0.0143/0.0044/0.2566>
